SMILES,molecular_formula,molecular_weight,BALABAN,BERTZ,BOETTCHER,HKALPHA,IPC,SAS,SCS,PI,DESCRIPTORCOMPLEXITY_UNIQUEAP,DESCRIPTORCOMPLEXITY_UNIQUETT,DESCRIPTORCOMPLEXITY_TOTALAP,DESCRIPTORCOMPLEXITY_TOTALTT,DESCRIPTORCOMPLEXITY_APCOMPLEX,DESCRIPTORCOMPLEXITY_TTCOMPLEX,SP3CARBONS_TOTALATOM_COUNT,SP3CARBONS_TOTALCARBON_COUNT,SP3CARBONS_CAR_ALLATOM_RATIO,SP3CARBONS_CHIRAL_ALLATOM_RATIO,SP3CARBONS_CHIRAL_ALLCARBON_RATIO,SP3CARBONS_CHIRAL_COUNT,SP3CARBONS_CSP2_COUNT,SP3CARBONS_CSP2_ALLATOM_RATIO,SP3CARBONS_CSP2_ALLCARBON_RATIO,SP3CARBONS_CSP3_COUNT,SP3CARBONS_CSP3_ALLATOM_RATIO,SP3CARBONS_CSP3_ALLCARBON_RATIO,SP3CARBONS_CSP_COUNT,SP3CARBONS_CSP_ALLATOM_RATIO,SP3CARBONS_CSP_ALLCARBON_RATIO,RINGINFO_NUM_ALI_CARBOCYCLE,RINGINFO_NUM_ALI_HETEROCYCLE,RINGINFO_NUM_ALI_RINGS,RINGINFO_NUM_ARO_CARBOCYCLE,RINGINFO_NUM_ARO_HETEROCYCLE,RINGINFO_NUM_ARO_RINGS,RINGINFO_NUM_BRIDGE_ATOMS,RINGINFO_NUM_SPIRO_ATOMS,WIENER_INDEX,SMILES_3_2,PUBCHEM_XLOGP,PUBCHEM_TPSA,PUBCHEM_H_BOND_DONOR_COUNT,PUBCHEM_H_BOND_ACCEPTOR_COUNT,PUBCHEM_ROTATABLE_BOND_COUNT,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ATOM_STEREO_COUNT,PUBCHEM_DEFINED_ATOM_STEREO_COUNT,PUBCHEM_UNDEFINED_ATOM_STEREO_COUNT,PUBCHEM_BOND_STEREO_COUNT,PUBCHEM_DEFINED_BOND_STEREO_COUNT,PUBCHEM_COVALENT_UNIT_COUNT,KAPPA_SHAPE_INDEX1,KAPPA_SHAPE_INDEX2,KAPPA_SHAPE_INDEX3,MCGOWAN_VOLUME,MOE_TYPE_Labute_ASA,MOE_TYPE_PEOE_VSA,MOE_TYPE_SMR_VSA,MOE_TYPE_SLOGP_VSA,MOE_TYPE_ESTATE_VSA,VDW_VOLUME_ABC,ZAGREB_INDEX
CN(C)CCCN1c2ccccc2CCc2ccccc12,C19H24N2,280.193948768,1.946085728189517,556.5202782227694,133.35940001153847,-1.7999999999999994,89136.52250761147,1.933124074404427,3.092981360440775,56.35763524752934,58,19,210.0,41,0.2761904761904762,0.4634146341463415,21,19,0.9047619047619048,0.0,0.0,0,12,0.5714285714285714,0.631578947368421,7,0.3333333333333333,0.3684210526315789,0,0.0,0.0,0,1,1,2,0,2,0,0,882.0,156.16977940690063,3.8750000000000027,6.48,0,2,4,21,0,0.0,0.0,0.0,0.0,0.0,15.879017013232515,7.513007284079085,3.8548483045806066,240.14999999999992,127.55692831321478,9.799819461700956,0.0,4.899909730850478,0.0,284.48556886679427,108.0
CC(C)NC[C@@H](O)COc1ccc(CC(=O)N)cc1,C14H22N2O3,266.163042564,2.346203475304779,390.18247960279086,206.3789500201924,-1.5899999999999999,13068.204542156445,2.4358286416628108,3.470979224721655,42.19925001442313,114,15,171.0,24,0.6666666666666666,0.625,19,14,0.7368421052631579,0.05263157894736842,0.07142857142857142,1,7,0.3684210526315789,0.5,7,0.3684210526315789,0.5,0,0.0,0.0,0,0,0,1,0,1,0,0,890.0,207.06279240848656,0.45210000000000006,84.58,3,4,8,19,1,1.0,0.0,0.0,0.0,0.0,17.05263157894737,9.03125,8.0,217.6299999999996,113.30999399703728,20.893846429809273,14.637927532712578,15.787319034968565,6.103966387748303,265.2621593929462,86.0
C[C@@H](CCc1ccccc1)NC[C@@H](O)c1ccc(O)c(c1)C(=O)N,C19H24N2O3,328.178692628,1.8473022986610148,673.56704729252,276.9834625295676,-2.37,222954.57206899836,2.8085671704560475,3.7771866448717835,60.67268016271147,155,30,276.0,39,0.5615942028985508,0.7692307692307693,24,19,0.7916666666666666,0.08333333333333333,0.10526315789473684,2,13,0.5416666666666666,0.6842105263157895,6,0.25,0.3157894736842105,0,0.0,0.0,0,0,0,2,0,2,0,0,1607.0,343.0,2.1353999999999997,95.58,4,4,8,24,2,2.0,0.0,0.0,0.0,0.0,20.3136,10.222222222222221,6.682445759368837,264.3200000000001,141.68283461139382,21.263510870849927,15.007591973753232,11.050456081168516,12.011146117099809,320.5762497212657,116.0
Nc1ccc(cc1)S(=O)(=O)Nc1nccs1,C9H9N3O2S2,255.013618528,2.2889130817194454,561.3113832440436,205.54887502163464,-1.5999999999999999,5649.477071079483,2.031708475348333,2.313291914512644,44.453629060639244,65,17,120.0,28,0.5416666666666666,0.6071428571428571,16,9,0.5625,0.0,0.0,0,9,0.5625,1.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,1,2,0,0,448.0,148.1620734196171,1.5261,85.08,2,5,3,16,0,0.0,0.0,0.0,0.0,0.0,12.456747404844291,5.104166666666667,3.25,168.82999999999987,96.99903734995482,5.733667477162185,8.417796984328938,10.455762341614273,10.023291153407584,192.113897973034,82.0
CCC[C@@H](C)C1(CC=C)C(=O)NC(=S)NC1=O,C12H18N2O2S,254.108898816,3.113648891223277,345.5171294787495,148.84962500721156,-1.2300000000000002,4566.537946216606,3.7121173450676075,2.5216115412972675,37.524484398588086,89,20,136.0,33,0.6544117647058824,0.6060606060606061,17,12,0.7058823529411765,0.058823529411764705,0.08333333333333333,1,5,0.29411764705882354,0.4166666666666667,7,0.4117647058823529,0.5833333333333334,0,0.0,0.0,0,1,1,0,0,0,0,0,472.0,216.0,1.5159999999999998,58.2,2,3,5,17,1,1.0,0.0,0.0,0.0,0.0,15.058823529411764,6.25,2.879706152433425,199.92999999999964,106.83972891498725,10.633577208012662,9.589074368143644,10.633577208012662,5.41499046939678,251.28898646805544,82.0
CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,C18H19ClN4,326.129824288,1.8304332090303408,763.3669443617505,270.8237348628653,-2.0399999999999996,295595.17921822146,2.3343691644778524,3.880818296589117,68.18044572442128,105,31,253.0,50,0.4150197628458498,0.62,23,18,0.782608695652174,0.0,0.0,0,13,0.5652173913043478,0.7222222222222222,5,0.21739130434782608,0.2777777777777778,0,0.0,0.0,0,2,2,2,0,2,0,0,1082.0,225.06221362103412,3.7227000000000023,30.869999999999997,1,4,0,23,0,0.0,0.0,0.0,0.0,0.0,16.467455621301774,7.086924762600439,3.52,243.09999999999985,140.93460594163878,15.116608065707286,0.0,5.316788604006331,0.0,289.40125497279917,126.0
O1c2cc3CC[n+]4c(c3cc2OC1)cc1c(c4)c(OC)c(OC)cc1,C20H18NO4+,336.12303447608997,1.7524067385221955,1012.4841662348886,337.5488750216348,-2.9499999999999997,1279721.2148625145,2.7871098241639967,3.1494692688341526,76.75527539177921,121,36,300.0,64,0.4033333333333333,0.5625,25,20,0.8,0.0,0.0,0,15,0.6,0.75,5,0.2,0.25,0,0.0,0.0,0,2,2,2,1,3,0,0,1405.0,311.9871792237623,3.096300000000001,40.8,0,4,2,25,0,0.0,0.0,0.0,0.0,0.0,17.122473246135552,6.866414277988102,2.8359375,239.57,144.8670105077901,18.947451815200196,23.51455146299155,23.51455146299155,0.0,286.3780949817974,144.0
O1C(c2c(c3c1cc(CCCCC)cc3O)cc(cc2)C)(C)C,C21H26O2,310.193280072,2.0879474932492186,728.8616955236905,217.35940001153853,-1.96,138339.5578906348,2.4642157345122957,3.891039047546641,64.06114781027865,119,30,253.0,49,0.47035573122529645,0.6122448979591837,23,21,0.9130434782608695,0.0,0.0,0,12,0.5217391304347826,0.5714285714285714,9,0.391304347826087,0.42857142857142855,0,0.0,0.0,0,1,1,2,0,2,0,0,1150.0,243.55492193753753,5.727820000000006,29.46,1,2,4,23,0,0.0,0.0,0.0,0.0,0.0,17.8112,7.086924762600439,3.665139525197834,260.11000000000007,138.67492418330417,9.843390348640755,9.843390348640755,4.736862953800049,0.0,314.6644720220502,124.0
O(c1c2c(CC[C@@H](NC)c3c2ccc(OC)c(=O)c3)cc(OC)c1OC)C,C21H25NO5,371.1732729,2.4347287237416957,909.9037651026405,348.228575027404,-2.73,1373597.0063374946,2.9351410327573806,3.4509932267318346,66.91181664098593,140,32,351.0,60,0.39886039886039887,0.5333333333333333,27,21,0.7777777777777778,0.037037037037037035,0.047619047619047616,1,13,0.48148148148148145,0.6190476190476191,8,0.2962962962962963,0.38095238095238093,0,0.0,0.0,1,0,1,2,0,2,0,0,1590.0,364.21284985568536,2.954900000000001,66.02000000000001,1,6,5,27,1,1.0,0.0,0.0,0.0,0.0,21.702734839476815,9.666864961332541,4.16,283.4000000000005,158.5782558488162,24.264240419206526,18.947451815200196,29.693030811107068,0.0,349.39545452649975,140.0
O=C1C(C\C=C(\CC\C=C(\CC\C=C(\CC\C=C(\C)C)C)C)C)=C(C(=O)c2c1cccc2)C,C31H40O2,444.30283052,1.8265861374908827,1020.7578874617253,263.69925001442317,-2.7399999999999993,12931074.374364963,3.0332831417632935,3.1657873583975307,71.76415191708062,195,21,528.0,54,0.3693181818181818,0.3888888888888889,33,31,0.9393939393939394,0.0,0.0,0,18,0.5454545454545454,0.5806451612903226,13,0.3939393939393939,0.41935483870967744,0,0.0,0.0,1,0,1,1,0,1,0,0,4278.0,536.1865347059734,8.917900000000001,34.14,0,2,11,33,0,0.0,0.0,0.0,0.0,0.0,29.231833910034602,15.186172839506172,9.876543209876543,394.6700000000017,200.4241538650492,0.0,9.589074368143644,0.0,0.0,500.3349474173981,158.0
Brc1cc(C(OC[C@@H]2C[C@@]3(OC)[C@@H]([N@@](C2)C)Cc2c4c3cccc4n(c2)C)=O)cnc1,C24H26BrN3O3,483.115753792,1.4354577178884635,1160.1770757197844,488.56208489459635,-2.22,15114536.671628846,4.004885195091464,4.280414385860247,93.13658740118412,273,59,465.0,77,0.5870967741935483,0.7662337662337663,31,24,0.7741935483870968,0.0967741935483871,0.125,3,14,0.45161290322580644,0.5833333333333334,10,0.3225806451612903,0.4166666666666667,0,0.0,0.0,1,1,2,1,2,3,0,0,2625.0,623.7122734081797,3.9109000000000034,56.59,0,6,4,31,3,3.0,0.0,0.0,0.0,0.0,22.775510204081634,8.98184407262371,3.9669421487603307,325.37000000000114,189.8276365320588,14.040825555391454,14.268263091671919,0.0,5.601050810983688,386.73071995381474,176.0
O1[C@@H](n2c3ncnc(N(C)C)c3nc2)[C@H](O)[C@@H](N)[C@H]1CO,C12H18N6O3,294.14403843599996,2.0427734726537787,644.9545139594425,417.8165500663464,-1.8100000000000005,85861.76106103676,3.892502883730317,3.642134722888061,59.46564762130954,134,39,210.0,49,0.638095238095238,0.7959183673469388,21,12,0.5714285714285714,0.19047619047619047,0.3333333333333333,4,5,0.23809523809523808,0.4166666666666667,7,0.3333333333333333,0.5833333333333334,0,0.0,0.0,0,1,1,0,2,2,0,0,875.0,407.8909167902615,-1.5297999999999983,122.55,3,9,3,21,4,4.0,0.0,0.0,0.0,0.0,15.879017013232515,6.2456747404844295,2.698875468554769,207.6499999999997,120.54164425004335,25.583494951494124,14.94991774348146,10.633577208012664,24.477674775379434,239.04431344062723,114.0
O1[C@@H]([C@@H](O)[C@H](O)[C@H](O)[C@@H]1Oc1c(C(=O)CCc2ccc(O)cc2)c(O)cc(O)c1)CO,C21H24O10,436.1369469679999,1.8180871764579951,911.1216231276838,471.8165500663466,-2.8899999999999997,6250327.264157312,3.784671136260293,2.7701685165479693,76.65513959667473,192,33,465.0,61,0.4129032258064516,0.5409836065573771,31,21,0.6774193548387096,0.16129032258064516,0.23809523809523808,5,13,0.41935483870967744,0.6190476190476191,8,0.25806451612903225,0.38095238095238093,0,0.0,0.0,0,1,1,2,0,2,0,0,2786.0,702.1673589679315,-0.2024000000000008,177.14,7,10,7,31,5,5.0,0.0,0.0,0.0,0.0,25.619834710743802,11.421457673155274,6.320881483472185,302.7700000000008,176.71539402603085,45.21941767148503,50.013954855556854,4.736862953800049,54.59504285777409,382.3498286862324,160.0
O(c1cc2c(nccc2cc1OC)Cc1cc(OC)c(OC)cc1)C,C20H21NO4,339.147058152,2.03987108374421,892.2437032331908,307.0586500259617,-2.9499999999999997,577772.0861839224,2.0339591451690584,3.1252510996292804,65.52044848767939,105,26,300.0,51,0.35,0.5098039215686274,25,20,0.8,0.0,0.0,0,15,0.6,0.75,5,0.2,0.25,0,0.0,0.0,0,0,0,2,1,3,0,0,1534.0,243.55492193753753,3.860000000000003,49.81,0,5,6,25,0,0.0,0.0,0.0,0.0,0.0,19.753086419753085,9.273922571219869,4.465974625144176,259.1400000000001,146.66870132825326,18.947451815200196,18.947451815200196,18.947451815200196,0.0,309.77278340341013,128.0
CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],C11H11F3N2O4,292.067091492,3.2086462507846565,549.5797106734285,240.61153977626904,-2.16,11325.135442860197,2.3597429447127034,2.4099321588995952,57.8839582871706,111,26,190.0,33,0.5842105263157895,0.7878787878787878,20,11,0.55,0.0,0.0,0,7,0.35,0.6363636363636364,4,0.2,0.36363636363636365,0,0.0,0.0,0,0,0,1,0,1,0,0,809.0,311.9871792237623,2.3230000000000004,92.47,2,4,3,20,0,0.0,0.0,0.0,0.0,0.0,18.05,6.40582726326743,5.0578512396694215,182.20999999999978,110.91131365860632,10.423315998847038,27.99562077075466,5.316788604006331,33.8586778729769,237.7306485865465,102.0
Cc1c(CCN2CCC(CC2)c2noc3cc(C)ccc23)c(=O)n2CCCCc2n1,C24H30N4O2,406.2368762,1.232849230884252,1122.1717350888923,367.0586500259617,-2.4699999999999998,12434275.79786954,2.709696313905299,4.998365844645294,90.25176811147075,213,54,435.0,68,0.4896551724137931,0.7941176470588235,30,24,0.8,0.0,0.0,0,11,0.36666666666666664,0.4583333333333333,13,0.43333333333333335,0.5416666666666666,0,0.0,0.0,0,2,2,1,2,3,0,0,2793.0,343.0,3.7597400000000025,64.16,0,6,4,30,0,0.0,0.0,0.0,0.0,0.0,21.825259515570934,9.46938775510204,4.577854671280277,316.28000000000105,176.43870380692184,9.423004667823825,4.523094936973348,5.559266895052007,0.0,372.29009324127605,166.0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,C14H22ClN3O2,299.14005462399996,2.6993698551050787,461.97739235477394,233.80418485421137,-1.4600000000000002,23853.65052995242,2.114523487699131,3.0971780687374957,44.6413509895544,128,23,190.0,32,0.6736842105263158,0.71875,20,14,0.7,0.0,0.0,0,7,0.35,0.5,7,0.35,0.5,0,0.0,0.0,0,0,0,1,0,1,0,0,902.0,181.01933598375618,2.0023999999999997,67.59,2,4,7,20,0,0.0,0.0,0.0,0.0,0.0,18.05,9.106508875739644,5.37890625,233.97999999999962,124.57886014192627,20.687228765819043,9.53140013787187,15.787319034968565,0.0,282.67976106908174,92.0
O[C@@H]1[C@@H]([C@@H]2[C@H](C[N@@]3[C@@H](C2)c2[nH]c4c(c2CC3)cccc4)CC1)C(OC)=O,C21H26N2O3,354.1943426919999,1.5224844729137557,844.8938109892277,408.947375050481,-1.8499999999999996,1806939.7570294277,3.8745964515333213,3.6737082637058247,79.63782887743938,163,49,325.0,67,0.5015384615384615,0.7313432835820896,26,21,0.8076923076923077,0.19230769230769232,0.23809523809523808,5,9,0.34615384615384615,0.42857142857142855,12,0.46153846153846156,0.5714285714285714,0,0.0,0.0,1,2,3,1,1,2,0,0,1517.0,688.877347573572,2.647100000000001,65.56,2,4,1,26,5,5.0,0.0,0.0,0.0,0.0,18.055555555555557,7.111111111111111,2.9512140788594343,268.5200000000005,152.87811685076474,14.827368869587964,14.637927532712578,0.0,6.103966387748303,323.37176122123856,150.0
O1[C@@H]([C@H]2[N@@](CCc3c2cc2OCOc2c3)C)c2c(C1=O)c1OCOc1cc2,C20H17NO6,367.10558726399995,1.489145422914003,986.9226092370565,450.6075250475964,-2.9299999999999997,4456636.844558963,3.599144875383649,4.248965364687697,85.91943685822557,161,45,351.0,74,0.4586894586894587,0.6081081081081081,27,20,0.7407407407407407,0.07407407407407407,0.1,2,13,0.48148148148148145,0.65,7,0.25925925925925924,0.35,0,0.0,0.0,0,4,4,2,0,2,0,0,1642.0,453.18759912424787,2.5847000000000007,66.46000000000001,0,7,1,27,2,2.0,0.0,0.0,0.0,0.0,17.82421875,6.768013327780092,2.7348429510591674,242.60000000000008,154.87379154439847,23.684314769000245,28.478851953072066,18.947451815200196,6.103966387748303,303.8203194109076,162.0
O(C(=O)[C@@H]1C([C@@H]1\C=C(\C)C)(C)C)[C@@H]1CC(=O)C(=C1C)CC=C,C19H26O3,302.18819469199997,2.0672526839086744,573.4877160391027,242.05865002596164,-1.6399999999999997,62798.59380029235,4.167391302739001,3.1710092837741928,58.47034654795532,147,38,231.0,45,0.6363636363636364,0.8444444444444444,22,19,0.8636363636363636,0.13636363636363635,0.15789473684210525,3,8,0.36363636363636365,0.42105263157894735,11,0.5,0.5789473684210527,0,0.0,0.0,2,0,2,0,0,0,0,0,1112.0,488.18848818873226,4.002000000000003,43.370000000000005,0,3,5,22,3,3.0,0.0,0.0,0.0,0.0,18.340264650283554,6.857142857142857,3.925619834710744,252.95999999999998,132.6643271129517,4.736862953800049,14.325937321943691,0.0,6.103966387748303,325.65564642130965,116.0
CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1,C15H13N3O4S,331.062676896,2.0932817931934427,907.3290496863176,333.66316253533677,-2.869999999999999,164390.10264508027,2.441683282589219,3.492392407877832,68.68696239397256,126,37,253.0,51,0.4980237154150198,0.7254901960784313,23,15,0.6521739130434783,0.0,0.0,0,14,0.6086956521739131,0.9333333333333333,1,0.043478260869565216,0.06666666666666667,0,0.0,0.0,0,1,1,1,1,2,0,0,1116.0,262.5280937347468,1.5810000000000002,99.60000000000001,2,5,2,23,0,0.0,0.0,0.0,0.0,0.0,17.8112,7.086924762600439,3.3833141099577086,224.99999999999983,132.49870717684675,10.423315998847038,18.318861563241466,5.316788604006331,21.689635754415264,274.6954029538775,124.0
COC12[C@H](C3=C(N2C[C@H]2[C@H]1N2)C(C(=C(C3=O)N)C)=O)COC(N)=O,C15H18N4O5,334.12771967599997,1.846855262459773,756.963370969733,433.24812503605784,-2.39,387390.7216403404,4.600302750822138,3.8588482802278756,70.70719244403799,159,49,276.0,68,0.5760869565217391,0.7205882352941176,24,15,0.625,0.16666666666666666,0.26666666666666666,4,7,0.2916666666666667,0.4666666666666667,8,0.3333333333333333,0.5333333333333333,0,0.0,0.0,1,3,4,0,0,0,0,0,1115.0,476.42523023030594,-1.6511999999999976,146.89,3,8,3,24,4,4.0,0.0,0.0,0.0,0.0,17.415637860082306,5.75,2.264201381153932,226.5399999999998,137.14704395787854,31.157759196781278,23.85733745981556,16.784123558330702,23.519376657435,293.3262839242571,142.0
O1[C@@]2(O)[C@@H]3[C@@]4([C@@H]([C@@H]([C@H]2O)C)[C@@H](OC(=O)[C@@](O)(CC)C)C(O[C@@H]4C[C@@H]2[C@@]3([C@H](O)[C@@H](O)C=C2C)C)=O)C1,C25H36O10,496.2308473519999,1.68147185233498,977.2943471668464,677.5158000807695,-1.5599999999999998,43082940.141121976,6.78513451346558,3.818577401195531,114.08455741735307,278,70,595.0,104,0.4672268907563025,0.6730769230769231,35,25,0.7142857142857143,0.37142857142857144,0.52,13,4,0.11428571428571428,0.16,21,0.6,0.84,0,0.0,0.0,3,2,5,0,0,0,2,1,2959.0,1499.363531636007,-0.35929999999999795,162.98000000000002,5,10,3,35,13,13.0,0.0,0.0,0.0,0.0,26.600920447074294,8.248162174203609,3.2189349112426036,354.61000000000166,203.41395162310596,39.743225835603674,49.332300203747316,0.0,82.43030355547722,459.1666874771453,212.0
O[C@]1(n2c3[C@H]4[N@@](CCC[C@@]4(C1)CC)CCc3c1c2cccc1)C(OC)=O,C21H26N2O3,354.1943426919999,1.894273942654058,904.0383992278533,446.90827503317325,-1.8499999999999996,1527970.6392340695,3.92638386415061,4.166592234269864,82.46710541137148,158,54,325.0,76,0.48615384615384616,0.7105263157894737,26,21,0.8076923076923077,0.11538461538461539,0.14285714285714285,3,9,0.34615384615384615,0.42857142857142855,12,0.46153846153846156,0.5714285714285714,0,0.0,0.0,0,3,3,1,1,2,0,0,1287.0,464.75800154489,2.9525000000000015,54.699999999999996,1,5,2,26,3,3.0,0.0,0.0,0.0,0.0,18.055555555555557,6.25,2.293628808864266,268.5200000000005,153.08808833736006,14.410489996432108,14.637927532712578,0.0,11.694290881922104,323.37176122123856,156.0
O1C([C@H]2[C@H](c3c1cc(cc3O)CCCCC)C=C(CC2)C)(C)C,C21H30O2,314.2245802,1.98917588636933,612.5127389825383,234.03910001730776,-1.44,138339.5578906348,3.4387958852779814,3.876374795032391,64.06114781027865,135,37,253.0,49,0.5335968379446641,0.7551020408163265,23,21,0.9130434782608695,0.08695652173913043,0.09523809523809523,2,8,0.34782608695652173,0.38095238095238093,13,0.5652173913043478,0.6190476190476191,0,0.0,0.0,1,1,2,1,0,1,0,0,1150.0,332.55375505322445,5.735800000000005,29.46,1,2,4,23,2,2.0,0.0,0.0,0.0,0.0,17.8112,7.086924762600439,3.665139525197834,268.71000000000026,140.11204847790628,9.843390348640755,9.843390348640755,4.736862953800049,0.0,330.8373899175337,124.0
COc1cccc(c1C(N[C@@H]1C(N2[C@@H]1SC(C)(C)[C@@H]2C(O)=O)=O)=O)OC,C17H20N2O6S,380.10420735999986,1.8308789420445404,758.2666469689102,401.85263754543297,-2.4200000000000004,514325.09153945924,3.3788888181155654,2.569414356082368,73.03399910860026,183,43,325.0,61,0.563076923076923,0.7049180327868853,26,17,0.6538461538461539,0.11538461538461539,0.17647058823529413,3,9,0.34615384615384615,0.5294117647058824,8,0.3076923076923077,0.47058823529411764,0,0.0,0.0,0,2,2,1,0,1,0,0,1630.0,488.18848818873226,0.9490999999999998,105.17,2,6,5,26,3,3.0,0.0,0.0,0.0,0.0,20.727040816326532,7.787993510005409,3.5603332437516797,263.5400000000002,154.37280046131895,24.79695163729761,28.96386485465627,14.790514511606428,39.988241671137075,332.0439846023368,142.0
CC(C)C[N@@](C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)O)S(c1ccc(cc1)N)(=O)=O,C25H35N3O6S,505.22465683999997,1.7954909911935653,1040.6316495890258,478.23158756562566,-2.6599999999999997,54709008.84829133,3.4799275829639935,4.2518281470720245,93.3967373982995,280,37,595.0,61,0.47058823529411764,0.6065573770491803,35,25,0.7142857142857143,0.08571428571428572,0.12,3,13,0.37142857142857144,0.52,12,0.34285714285714286,0.48,0,0.0,0.0,0,1,1,2,0,2,0,0,3813.0,662.5526394181824,2.4028000000000005,131.19,3,7,11,35,3,3.0,0.0,0.0,0.0,0.0,29.554419284149013,14.235294117647058,9.356624563289438,381.9400000000015,206.82012241368045,25.63070938360932,27.79258747084156,11.050456081168516,28.26233844124226,467.8721680431734,176.0
COc1cc(ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C,C31H33N3O6S,575.2090067759999,1.3506887919896549,1721.2016884804789,501.09775004326957,-4.3100000000000005,1711400272.1357656,2.695255895348465,4.6399812646590695,123.30264942674413,354,57,820.0,85,0.4317073170731707,0.6705882352941176,41,31,0.7560975609756098,0.0,0.0,0,22,0.5365853658536586,0.7096774193548387,9,0.21951219512195122,0.2903225806451613,0,0.0,0.0,1,0,1,3,1,4,0,0,6548.0,573.1570465413472,5.6959200000000045,115.72999999999999,2,7,8,41,0,0.0,0.0,0.0,0.0,0.0,32.39506172839506,14.4,7.994463667820069,423.2600000000016,239.06555499453577,14.040825555391454,27.480597260072678,14.775746422258468,22.023710953697503,511.95286675212486,220.0
Oc1c([C@@H]2[C@@H](CCC(=C2)C)C(C)=C)c(O)cc(c1)CCCCC,C21H30O2,314.2245802,2.337597235393336,574.8542872870768,171.52932501298082,-1.6999999999999997,112504.2450750337,3.461202169618641,3.132880167025144,55.16706197218569,114,30,253.0,42,0.4505928853754941,0.7142857142857143,23,21,0.9130434782608695,0.08695652173913043,0.09523809523809523,2,10,0.43478260869565216,0.47619047619047616,11,0.4782608695652174,0.5238095238095238,0,0.0,0.0,1,0,1,1,0,1,0,0,1216.0,364.21284985568536,5.846500000000006,40.46,2,2,6,23,2,2.0,0.0,0.0,0.0,0.0,19.32638888888889,8.909090909090908,4.988662131519274,275.27000000000027,140.10896512194043,10.213054789681411,10.213054789681411,0.0,0.0,340.5573899175337,114.0
COc1ccc(cc1)[C@@H](CN(C)C)C1(O)CCCCC1,C17H27NO2,277.204179104,2.250737578950777,407.50311001590353,152.69925001442311,-1.06,32347.209354499963,2.7536672179591477,2.8206508912750836,50.68947501009619,98,19,190.0,36,0.5157894736842106,0.5277777777777778,20,17,0.85,0.05,0.058823529411764705,1,6,0.3,0.35294117647058826,11,0.55,0.6470588235294118,0,0.0,0.0,1,0,1,1,0,1,0,0,792.0,225.06221362103412,3.0356000000000014,32.7,1,3,5,20,1,1.0,0.0,0.0,0.0,0.0,16.3718820861678,7.319857312722949,4.25,237.48999999999978,122.1075478762367,14.743300079491233,9.843390348640755,4.736862953800049,5.601050810983688,287.6431275153079,100.0
C[N@@]1CCC[C@@H](CC1)n1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,C22H24ClN3O,381.1607900679999,1.7878180711241387,996.6056778388242,337.69290987873086,-2.1699999999999995,2003166.7550515858,2.67299826352661,4.550712804090443,75.16741025185628,162,38,351.0,56,0.46153846153846156,0.6785714285714286,27,22,0.8148148148148148,0.037037037037037035,0.045454545454545456,1,14,0.5185185185185185,0.6363636363636364,8,0.2962962962962963,0.36363636363636365,0,0.0,0.0,0,1,1,2,1,3,0,0,1795.0,374.9773326482549,4.297500000000004,38.13,0,4,3,27,1,1.0,0.0,0.0,0.0,0.0,20.28,9.212018140589569,4.775510204081633,291.0500000000006,163.9262106329617,4.899909730850478,0.0,5.559266895052007,0.0,342.84220327425743,144.0
O1[C@@]23[C@@]4(O)[C@@]5([C@@]1(O)C[C@@]([C@]4(O)[C@@H](OC(=O)c1[nH]ccc1)[C@]5(O)C(C)C)([C@@]2(O)CC[C@@H]([C@H]3O)C)C)C,C25H35NO9,493.2311817,1.6917672894086182,1126.1796642710558,744.2676750447116,-1.5299999999999998,54080823.28925875,7.232077782896106,3.9533994420453933,119.27108687732114,213,61,595.0,133,0.35798319327731093,0.45864661654135336,35,25,0.7142857142857143,0.3142857142857143,0.44,11,5,0.14285714285714285,0.2,20,0.5714285714285714,0.8,0,0.0,0.0,4,2,6,0,1,1,6,1,2699.0,1298.13674164165,-0.18760000000000066,172.69999999999996,7,9,3,35,11,11.0,0.0,0.0,0.0,0.0,25.2875,6.5824,1.968228842783651,347.86000000000166,202.4292072474275,45.09686879759154,44.90742746071615,0.0,74.63539630205383,434.3167621756328,230.0
